scode,sname,b,c,t,y,p,st,sh,r,mg,bps,xsmll,pn
300554,三超新材,0.2258,"""-""",39486631.05,54.80734871,8804614.43,64.06493436,-23.9429,3.89,5.84059357,-0.00175336,47.75689328,机械行业
300622,博士眼镜,0.1451,"""-""",112678988.7,14.83878019,9338361.18,46.09107117,-15.6139,3.73,4.98174731,0.23764607,73.26757461,商业百货
300621,维业股份,0.09,"""-""",341844475.2,12.74783684,9650945.55,18.53133701,-38.5583,1.97,5.2904207,-0.8812453,12.6281951,装修装饰
300633,开立医疗,0.028,"""-""",159822611.8,68.69743787,10064519.44,58.31295149,-86.9978,1.39,2.24606539,0.00773534,68.96859124,专用设备
300628,亿联网络,1.891,"""-""",313021870.5,67.07361145,141199372.6,89.99349174,6.6042,16.14,33.9527406,1.35388151,64.29595691,通讯行业
300637,扬帆新材,0.12,"""-""",90315807.82,6.16059148,10564236.59,18.73606983,-25.4956,10.8,3.21932833,0.00529571,32.87182498,化工行业
300636,同和药业,0.22,"""-""",65210354.97,12.6314767,13379087.27,-10.62535115,-40.5168,4.3,7.32792708,-0.09809092,38.84794984,医药制造
835366,泰鑫小贷,-0.02,"""-""",3493645.25,1.4311628,-3479664.38,-897.9111195,84.0953,-1.75,0.98604952,0.04869413,"""-""",-
600771,广誉远,0.07,"""-""",201579716.8,6.32670733,24250041.19,199.6581235,-68.8061,1.41,4.90637983,-0.44311984,78.93394049,医药制造
600318,新力金融,0.08,"""-""",160846464.5,-38.83980616,19601713.73,-74.85638903,-65.7396,1.51,5.34871639,-1.00425164,79.10564825,多元金融
600317,营口港,0.0258,"""-""",975621968.6,13.07244317,167139933.9,57.65164517,20.8233,1.5911,1.63615364,0.06383806,32.19737628,港口水运
600761,安徽合力,0.168,"""-""",1895432424,29.08906465,103644405.8,11.52554982,12.1087,2.38,7.15469506,0.15961867,19.5680095,专用设备
601998,中信银行,0.23,0.23,37778000000,-6.67259567,11389000000,1.6875,60.7254,3.3125,7.21247506,-3.24094532,"""-""",银行
600490,鹏欣资源,0.0482,"""-""",843858637.4,43.34004197,84277613.86,185.3932945,2807.6121,2.12,2.95923571,0.06654366,20.21500915,有色金属
600409,三友化工,0.2759,"""-""",5120746106,46.62767207,510487946.7,299.417028,165.0224,7.07,4.03824504,0.12600445,28.26103926,化工行业
600573,惠泉啤酒,-0.05,"""-""",115461657.8,-8.5503195,-13446034.31,25.63896207,-1414.7698,-1.24,4.31644401,-0.03814264,23.784537,酿酒行业
997,新大陆,0.2,"""-""",1169120407,89.35760024,190578302.6,207.2723815,86.4529,7.51,2.8090894,-0.42594543,36.6646226,电子信息
980,众泰汽车,0.06,"""-""",535100539.2,41.12731018,31227353.25,11.73248638,-26.402,1.44,4.13883173,-0.13570891,18.20875372,汽车行业
973,佛塑科技,0.022,"""-""",610582448.5,7.67191236,21683748.31,32.38957328,-70.2214,1.01,2.23853022,-0.04601253,22.13031956,塑胶制品
970,中科三环,0.0682,"""-""",796605782.4,0.78189155,72690100.43,16.15802131,-14.5954,1.75,3.93681521,0.02452198,23.41778052,电子元件
600495,晋西车轴,-0.009,"""-""",184146030.4,11.08404474,-10919128.85,-380.1878173,-151.0928,-0.35,2.56026822,0.00695389,15.03674007,交运设备
600986,科达股份,0.11,"""-""",1565961801,72.97391504,97029165.24,732.1493291,-14.2913,2.27,4.97166097,-0.2458869,13.25852041,文化传媒
2181,粤传媒,-0.0259,"""-""",194285946.4,-17.53287974,-30089935.93,40.4719199,-109.385,-0.8,3.23208841,-0.04536478,21.22384767,文化传媒
600463,空港股份,0.03,"""-""",169499195.9,50.41194739,7948544.06,391.8269019,158.5316,0.57,4.64223441,0.0304737,21.33202049,房地产
600444,国机通用,0.08,"""-""",91613310.94,-8.81484162,11016767.36,245.6787826,6.0612,3.17,2.41546571,-0.47935586,14.98109794,机械行业
600674,川投能源,0.1834,"""-""",213378699.1,-2.3748304,807209632.4,-12.30088361,12.8457,3.86,4.84689677,0.03555933,49.01966246,电力行业
400031,鞍合成5,"""-""","""-""","""-""","""-""",15137.58,19.846186,-31.795,"""-""",-0.00338356,"""-""","""-""",-
420008,水仙B5,-0.0004,"""-""",1265737.59,-68.5821174,-82918.86,91.26484645,-100.6655,"""-""",-0.20208502,-0.05189729,65.26988426,-
400008,水仙A5,-0.0004,"""-""",1265737.59,-68.5821174,-82918.86,91.26484645,-100.6655,"""-""",-0.20208502,-0.05189729,65.26988426,-
600270,外运发展,0.2107,"""-""",1219947703,28.54454441,190808470.2,30.57266508,-31.9392,2.51,8.52059293,-0.01216299,7.41986181,交运物流
600235,民丰特纸,0.02,"""-""",390267582.7,6.63780341,7162202.38,184.3699192,61.143,0.567,3.60819292,-0.0765671,16.02916792,造纸印刷
600080,金花股份,0.0194,"""-""",170083200.4,20.45697145,5918565.69,94.62428118,218.7084,0.55,3.53379276,0.00571416,64.90595731,医药制造
600070,浙江富润,0.104,"""-""",370842172.5,92.20692544,54173790.09,3654.344713,-42.8504,2.38,4.39929925,-0.13663432,17.21791059,纺织服装
600011,华能国际,0.04,"""-""",37577079025,7.53726038,651979268,-86.97231419,213.5044,0.89,4.8580932,0.50321062,12.30472035,电力行业
600516,方大炭素,0.0428,"""-""",692743375.5,46.35583943,73521676.17,566.34202,750.4572,1.25,3.44014052,0.06960474,33.27647879,材料行业
415,渤海金控,0.0648,"""-""",9500691000,78.05750764,400659000,86.09595117,-52.1397,1.28,5.06013481,0.47282045,28.78114866,多元金融
156,华数传媒,0.1,"""-""",710678297,5.48106604,149169969.3,1.51301188,3.7673,1.47,7.12194306,0.01166476,45.21644632,文化传媒
69,华侨城A,0.0923,"""-""",6155396259,11.90916722,756986992.6,25.98362244,-80.9391,1.71,5.43482279,-0.91531935,45.57340633,房地产
2048,宁波华翔,0.36,"""-""",3654478713,31.27355236,188979540.5,76.50661101,-26.0233,3.57,10.09549982,0.13829301,20.86203599,汽车行业
2044,美年健康,-0.04,"""-""",554996254.3,79.60513395,-105792075.2,18.03421247,-143.4403,-3.25,1.32432329,-0.08556827,27.22551879,医疗行业
2041,登海种业,0.0513,"""-""",202972337.4,-55.7023988,45150069.07,-62.45202622,-77.9092,1.67,3.10577849,-0.15730028,49.2151285,农牧饲渔
2035,华帝股份,0.21,"""-""",1155947527,31.99182826,77140925.23,60.87965283,-38.9288,4.35,4.99083961,-0.21529769,40.79687483,家电行业
600480,凌云股份,0.21,"""-""",2791219006,47.28916728,96386497.64,57.22572071,278.5261,2.71,7.99193,-1.12748163,20.03794107,塑胶制品
600020,中原高速,0.2014,"""-""",2120875833,139.3130189,452666830.3,179.0118319,318.054,4.95,4.1769226,0.3393735,46.24308229,高速公路
852,石化机械,-0.18,"""-""",577946851.9,-13.16875629,-107528490,-13.78860307,77.9666,-6.49,2.68457713,-0.45122986,6.6182725,机械行业
600624,复旦复华,0.0137,"""-""",169172951.9,10.62344715,9354425.83,29.85208644,52775.024,0.85,1.60560404,-0.06919108,37.56334467,综合行业
600585,海螺水泥,0.41,"""-""",13638977156,28.58234282,2153217732,86.41058028,-15.9391,2.77,14.88363475,0.41494946,29.03796549,水泥建材
823,超声电子,0.1052,"""-""",949854250.5,15.39424837,56489340.74,283.9930091,-24.644,1.87,5.69410411,0.12769887,22.15608372,电子元件
821,京山轻机,0.03,"""-""",259551663.8,11.91963156,12421254.75,1238.977522,-69.4316,0.71,3.66393011,0.0041121,25.36349285,机械行业
600466,蓝光发展,0.0562,"""-""",3305399389,207.5466146,119271614.5,224.0500746,-82.6273,1.29,4.39915982,0.08600697,25.86807593,房地产
600396,金山股份,-0.0319,"""-""",1700859807,5.00200954,-47014871.15,-132.7281696,74.6493,-1.31,2.41989891,-0.00943982,6.25161025,电力行业
2673,西部证券,0.07,"""-""",663273986.1,-27.67590334,181928119.5,-34.220129,-3.927,1.46,4.50528883,0.01750233,"""-""",券商信托
600569,安阳钢铁,-0.084,"""-""",5488245401,11.32593241,-200604272.1,-15.37675412,-1069.0732,-4.24,1.93772694,0.72093756,6.31122803,钢铁行业
965,天保基建,0.18,"""-""",472361400.9,-10.10866363,176634448.7,123.2762107,1.4143,3.7,4.85619164,-1.75459213,57.64459832,房地产
955,欣龙控股,0.0036,"""-""",136779629.3,45.36340922,1943397.57,124.2987845,-96.1057,0.27,1.3351289,-0.07772555,10.39886741,化纤行业
923,河北宣工,-0.0237,"""-""",67002233.85,1.04774115,-4699571.15,-476.1381017,-114.111,-1.15,2.05648762,-0.46020757,22.82942105,机械行业
600385,山东金泰,-0.02,"""-""",692095.25,-99.72942042,-2386214.61,-309.1492864,-513.9888,-3.09,0.50954797,0.00272723,88.64874307,贵金属
600373,中文传媒,0.34,"""-""",2921133051,-8.11750702,473251760.9,24.1303607,54.3075,4.21,8.30151752,-0.21762905,41.92707783,文化传媒
901,航天科技,0.0523,"""-""",1383495273,20.8038418,21396684.11,12.48561575,-71.3681,0.61,8.68375868,0.22886071,20.61513835,航天航空
890,法尔胜,0.02,"""-""",622728725.5,32.72834886,8443527.86,-60.44081523,55.2757,1.05,2.13723951,-1.91744195,9.69726015,金属制品
888,峨眉山A,0.0313,"""-""",253278213.3,4.91107884,16518494.22,3.02469014,-64.4725,0.8,3.92366545,0.01792157,31.91720505,旅游酒店
600228,*ST昌九,-0.028,"""-""",115438291.2,22.40987019,-6747084.19,3.24868923,49.4629,-30.91,0.07735661,0.00482524,4.4494723,化工行业
600223,鲁商置业,0.02,"""-""",757706153.6,-26.66741034,19535902.34,7.55004075,36.9176,0.87,2.24354081,0.5858071,18.35651629,房地产
600222,太龙药业,0.0028,"""-""",236235362.2,6.9191542,1600872.73,23.81575855,-14.1289,0.11,2.58996477,-0.01953535,30.66113052,医药制造
600206,有研新材,0.011,"""-""",935107198.8,34.24974862,9597181.11,223.8599416,-48.8961,0.34,3.36634426,-0.21311898,5.47342052,材料行业
32,深桑达A,0.0241,"""-""",298269059.8,-40.94613583,10182344.31,-40.76675947,180.0747,0.71,3.42473196,0.02622121,19.49187744,电子信息
200029,深深房B,0.0342,"""-""",272038375.8,-18.20210746,34621550.04,11.18599553,-53.6477,1.3,2.64794451,-0.0299316,25.66271881,房地产
29,深深房A,0.0342,"""-""",272038375.8,-18.20210746,34621550.04,11.18599553,-53.6477,1.3,2.64794451,-0.0299316,25.66271881,房地产
14,沙河股份,-0.0167,"""-""",97039586.71,199.9511227,-3359942.78,30.70996319,-107.2832,-0.42,3.63326111,0.95202113,12.58209815,房地产
900957,凌云B股,0.0153,"""-""",22751337.48,15.17309674,5325228.12,70.56635993,585.4517,1.35,1.1415396,-0.00878897,61.95676638,电力行业
600162,香江控股,0.036,"""-""",538082404.5,-26.37528292,106391260.6,-8.38016285,-50.0631,1.75,2.13221668,0.11134448,56.62559027,房地产
798,中水渔业,-0.013,"""-""",123476393.9,31.18937425,-4157079.69,60.64442939,-106.1829,-0.66,1.95960178,0.02877868,9.04694687,农牧饲渔
797,中国武夷,0.13,"""-""",552373512.7,40.82614571,62520071.47,277.9286755,-69.7838,2.75,4.60710811,-0.13145245,32.69139323,房地产
400054,托普1,-0.07,"""-""","""-""","""-""",-17007490.8,-2.58000347,-1.6843,"""-""",-8.70207434,-5.98E-05,"""-""",-
2051,中工国际,0.21,"""-""",1497509698,15.38700835,198324474.2,21.35662968,-65.0752,2.74,7.91888494,-1.6880764,21.62248555,工程建设
782,美达股份,0.06,"""-""",876623010.9,60.65740656,32070600.33,295.7660486,168.5839,2.7,2.28002484,-0.29950763,14.88196879,化纤行业
200771,杭汽轮B,0.02,"""-""",748344237.4,8.79709676,16752601.64,153.0510589,-81.8491,0.24,8.76428653,-0.26622737,29.8189012,机械行业
762,西藏矿业,-0.0433,"""-""",60387471.15,-68.61404325,-22529015.11,-196.1443391,-368.8066,-1.07,4.03240063,-0.20990149,5.89712201,有色金属
600817,*ST宏盛,0.0015,"""-""",1509068.64,-36.20195528,247300.24,2021.157572,-94.1161,0.25,0.61113701,-0.00606718,93.71479882,多元金融
400021,华夏5,0.01,"""-""",8076855.4,8299.92928,3299350.22,337.7642693,-86.2781,8.21,0.11380409,0.00135616,67.48821528,-
600808,马钢股份,0.12,"""-""",17336558057,87.91448557,901746797,359.0014718,92.0801,4.46,2.68533041,0.21358493,11.44118437,钢铁行业
2724,海洋王,0.0322,"""-""",167940406.6,21.43831212,12873176.15,-38.98784604,-85.895,0.79,4.11026252,-0.13115491,70.97,电子元件
2726,龙大肉食,0.17,"""-""",1476005324,22.90999336,77319674.83,39.93096841,186.8544,4.28,4.15310692,0.31389345,9.78337695,农牧饲渔
834960,金茂投资,0.0657,"""-""",13598119.33,27.26524348,5259127.14,49.22142603,634.3984,4.83,1.39523607,-0.11539746,"""-""",-
834777,中投保,"""-""","""-""",434067636.2,-10.6764103,235975462.6,-3.327365,223.879,"""-""",1.53117979,-0.04347885,"""-""",-
834784,中祥和,0.0232,"""-""",3823782.88,-3.67819355,2321971.74,35.68931458,6.4803,1.8,1.29834284,-0.02616168,"""-""",-
833972,司南导航,0.05,"""-""",20463914.88,91.59509942,2023534.89,158.5346056,"""-""",1.68,3.08640679,-0.14126237,56.5262017,-
834263,黔中泉,0.02,"""-""",12157506.14,-28.51283039,5099821.21,-42.83200249,-60.3751,0.01,1.28113501,0.09159549,"""-""",-
833843,正新农贷,0.02,"""-""",7518280.75,-16.96602025,4080644.84,43.06927204,-29.0739,1.57,1.17080712,-0.06079045,"""-""",-
833899,菁英时代,0.09,"""-""",11562067.05,2258.040022,12726827.94,378.4359998,151.6651,4.86,1.98189647,-0.07053533,"""-""",-
300645,正元智慧,-0.094,"""-""",52190131.86,23.88030088,-4692412.74,59.80118045,-109.4154,-1.4,6.76888395,-1.60917766,40.78459117,软件服务
300608,思特奇,-1.02,"""-""",62912114.05,7.21024617,-57299317.39,5.40120534,-194.7936,-13.61,8.1429154,-1.06521989,-2.67069598,软件服务
300639,凯普生物,0.145,"""-""",86891154,17.03575635,9812772.32,14.55160465,-58.1172,1.99,5.53860463,-0.03460971,84.41068131,医药制造
300599,雄塑科技,0.07,"""-""",275716905.2,29.90238431,20068031.64,2.22149962,-27.674,2.02,3.82128442,-0.24789092,20.86979518,塑胶制品
300616,尚品宅配,-0.57,"""-""",793770219.2,27.6457314,-46571401.03,23.03792216,-133.9622,-5.74,20.05927811,-1.36504162,44.22293856,木业家具
2860,星帅尔,0.33,"""-""",81273955.66,4.22307965,21890938.2,4.5678814,77.2363,6.44,4.47279324,0.24911994,40.8304873,家电行业
300585,奥联电子,0.21,"""-""",87908688.66,26.19356335,16523527.77,26.0227071,15.9961,3.86,5.45388038,-0.10200644,41.71517412,汽车行业
300583,赛托生物,0.0406,"""-""",103070932.6,118.6071773,4328945.07,-34.44329383,-84.9736,0.24,15.11564343,-0.27356684,20.08002301,医药制造
2862,实丰文化,0.09,"""-""",82907168.41,11.64045719,5153642.13,200.116692,-56.976,1.73,3.75598631,-0.2640135,24.34044998,文教休闲
300593,新雷能,0.04,"""-""",75297477.77,-9.72847082,4768208.29,-64.38325224,-28.2111,1.07,4.61642133,-0.07535402,48.45348824,机械行业
603787,新日股份,0.1,0.0386,533520210,22.69685557,15338174.83,32.56995578,658.5056,2.84,3.58347507,0.76881282,14.22155447,交运设备
300577,开润股份,0.41,"""-""",220961399.5,41.38191084,27559629.19,112.7995803,38.7397,5.02,8.4746244,0.37325755,28.73749299,纺织服装
603133,碳元科技,0.08,"""-""",118412720.8,54.91984173,13983383.3,11.48723421,-50.7275,2.45,4.17970637,0.0706669,25.76243037,电子元件
833342,滨江小贷,-0.01,"""-""",2527606.6,-20.10867266,-885878.59,-141.920579,44.1187,-0.79,1.11878941,0.00865499,"""-""",-
833183,超凡股份,0.3,"""-""",103922158.8,73.06846456,9520109.86,184.7014703,"""-""",15.17,3.09268297,0.20519046,44.52728321,-
603578,三星新材,0.19,"""-""",78316333.34,7.09048945,14187644.84,19.68818887,4.8133,4.71,5.1713506,-0.21781772,30.59882881,玻璃陶瓷
603615,茶花股份,0.13,"""-""",177268015.6,6.13633842,26239857.83,3.39145919,55.5001,3.09,5.49582272,0.02696184,34.2469896,塑胶制品
832228,广信担保,0.005,"""-""",2679237.56,-24.4302285,1139222.14,-34.17611195,-47.67,0.4,1.24163551,-0.00305746,"""-""",-
300576,容大感光,0.12,"""-""",73931251.92,17.01774268,9426989.14,26.38280321,43.2491,2.46,4.85151119,0.04040066,34.38644757,化工行业
300597,吉大通信,0.01,"""-""",69001410.24,10.14113317,2690381.49,8.21428149,-85.6738,0.48,2.88639206,-0.02161671,20.32506543,软件服务
2855,捷荣技术,0.09,"""-""",377924736.3,-7.49341922,16287863.87,26.28617019,-34.2068,2.01,4.84433655,0.26675647,16.99999587,塑胶制品
2867,周大生,0.31,0.31,802027673.1,17.92969866,124696616.6,20.31948618,29.6936,7.45,4.33093989,0.11963645,33.93356011,珠宝首饰
300571,平治信息,0.55,"""-""",208088114.7,234.1657051,21878343.19,138.9086102,69.9325,8.37,6.80615759,0.57576489,22.08993565,电子信息
300578,会畅通讯,0.07,"""-""",60541067.19,5.23450001,4851233.21,-37.34778206,32.1443,1.71,3.9477032,-0.16365087,48.48597493,软件服务
603881,数据港,0.12,"""-""",114641418.6,27.6043539,23998606.79,26.72128238,12.59,3.55,3.86062509,0.05314513,42.06653887,软件服务
603037,凯众股份,0.43,"""-""",116350462.7,99.92177423,34745853.01,117.6935194,52.1531,6.06,9.1625411,-0.28413404,48.49111821,汽车行业
603177,德创环保,-0.04,"""-""",133441911.9,47.15196903,-7147115.25,14.35814462,-131.4958,-1.56,2.5039842,-0.26818382,20.57647517,环保工程
831594,赛力克,0.06,"""-""",16848147.54,54.43886578,1652527.17,211.7504402,"""-""",3.28,1.84848538,-0.43392831,23.70946598,-
300562,乐心医疗,0.05,"""-""",171720831.7,9.95123997,9829740.47,-37.92455569,-58.3578,1.92,8.74520493,-0.24364995,28.40009816,医疗行业
603336,宏辉果蔬,0.14,"""-""",159533219.8,27.73302579,18924776.02,29.9946031,20.6002,2.52,5.69967668,0.30598377,18.05643598,农牧饲渔
300557,理工光科,-0.089,"""-""",27453669.95,64.41524292,-4954242.78,-48.50069947,-117.6999,-1.07,7.90400799,-1.41076132,31.8307028,仪器仪表
300481,濮阳惠成,0.09,"""-""",90562574.88,17.77160645,13698096.86,6.31102394,-23.9487,2.95,2.9439908,-0.02857307,30.31593555,化工行业
600926,杭州银行,0.5,0.5,3254177000,-5.39987889,1310175000,7.75528835,97.2802,3.35,15.17984419,-5.79962972,"""-""",银行
601969,海南矿业,0.026,"""-""",488371497.4,289.705074,50143761.58,185.7898762,133.2967,1.07,2.5286711,0.04110841,33.43898629,钢铁行业
300550,和仁科技,0.01,"""-""",38264278.95,82.7236491,1092733.87,191.7515711,-93.5427,0.23,6.01285173,-0.33975141,49.849823,软件服务
2842,翔鹭钨业,0.16,"""-""",190397250.5,12.73787061,16254379.91,3.21509926,64.3434,2.54,7.3022551,-0.97435754,18.68739254,有色金属
300541,先进数通,-0.0364,"""-""",90678424.41,-8.97066804,-4366883.16,-3021.054995,-112.2249,-0.62,5.87827916,-1.82909924,23.05344324,软件服务
300427,红相股份,-0.0187,"""-""",32406227.76,13.81475833,-5309499.48,7.84532259,-108.9161,-0.86,2.16945927,-0.04630046,42.81730676,输配电气
300450,先导智能,0.22,"""-""",262016171.8,52.75570067,90702001.62,86.44566162,-34.0971,9.17,2.53620912,0.00548516,44.93697049,专用设备
300439,美康生物,0.13,"""-""",317355537.3,84.60885438,44142550.08,13.53967279,27.3411,3.24,4.27008061,-0.229175,54.84860285,医疗行业
300488,恒锋工具,0.21,"""-""",48852280.94,43.32454262,13434584.9,5.53303873,-38.2651,1.89,12.49579558,0.19086675,51.92639277,金属制品
603345,安井食品,0.25,"""-""",804153467.7,11.23233682,45007051.93,-2.54576374,-10.0935,3.73,7.35699332,0.08122054,27.44992999,食品饮料
300573,兴齐眼药,0.11,"""-""",86693753.31,10.30501277,8525379.08,13.94623502,-4.2301,1.62,6.62235694,0.17197488,78.40983442,医药制造
300428,四通新材,0.07,"""-""",271159454.5,48.6990056,18158240.06,15.98856401,-6.4007,2.87,2.64900837,-0.052639,11.215194,有色金属
603858,步长制药,0.3262,"""-""",2428574126,21.3296513,222382462.7,15.30340893,-56.4696,1.75,18.81549063,0.67547409,81.41940643,医药制造
603300,华铁科技,0.06,"""-""",148813550.6,103.0121737,22877463.38,33.20976451,18.5626,2.02,2.82303273,-1.52802915,67.03103711,多元金融
300412,迦南科技,0.05,"""-""",56691606.91,16.62506837,6521280.51,-13.17527095,-52.4429,0.88,5.75580565,-0.13227829,46.0020284,医疗行业
603822,嘉澳环保,0.0599,"""-""",183161516.2,93.04100924,4394163.23,-10.42285141,-71.3306,0.69,8.49248044,-0.14208026,14.07762952,化工行业
300542,新晨科技,-0.03,"""-""",87597453.5,20.97509568,-2940108.01,-181.5372859,-111.8968,-0.52,6.2128962,-0.71987169,25.71887274,软件服务
300509,新美星,0.15,"""-""",108415026.2,-10.48168882,11873313.45,-35.96301065,-44.6528,2.03,7.38371702,-0.04230919,33.93791884,机械行业
603258,电魂网络,0.24,"""-""",119393628.2,-14.53719308,58451308.68,-28.07454719,0.1619,3.7,6.69968109,0.1758593,93.17056002,软件服务
300586,美联新材,0.1,"""-""",84878874.31,8.78367148,9339088.71,2.52525336,6.0516,1.72,5.65646033,-0.44685341,22.29351747,化工行业
300600,瑞特股份,0.29,"""-""",107510627,27.54492839,29092272.69,30.51682436,84.3759,4.25,8.532834,-0.11129469,54.01167661,船舶制造
300549,优德精密,0.29,"""-""",113185495.7,47.54715143,19307004.84,134.4474506,1.4837,4.32,6.8402752,-0.12381321,34.07212744,专用设备
603027,千禾味业,0.2344,"""-""",252973791.1,37.98285788,37502135.51,60.14221632,33.9385,4.12,5.79951806,0.46503738,40.98976029,食品饮料
300423,鲁亿通,0.03,"""-""",37245816.95,31.00888605,3258013.97,24.03464994,-69.7363,0.71,4.28411102,-0.12702503,28.7474476,输配电气
300572,安车检测,0.1015,"""-""",70171577.85,15.71868196,6767028.95,12.05127613,-33.2258,1.33,7.70026074,0.29898378,48.8350269,仪器仪表
300468,四方精创,0.12,"""-""",95696968.11,57.6037813,12538823.86,65.73414262,-63.4554,1.47,8.25526097,-0.31637147,46.38446714,软件服务
300456,耐威科技,0.0509,"""-""",114199508.5,687.5297842,9435076.52,677.4007328,-77.2277,0.69,7.43262592,-0.04738982,29.41167927,航天航空
2731,萃华珠宝,-0.07,"""-""",543355891.2,-37.54435602,-10073619.93,-659.6487252,-130.5215,-1.01,7.41678407,0.40741335,8.72819763,珠宝首饰
300485,赛升药业,0.19,"""-""",108205026,-20.94799303,45291597.8,-23.04499783,-20.4764,2.12,8.92441932,-0.00330347,63.65844195,医药制造
300404,博济医药,-0.022,"""-""",10293876.58,21.27895948,-2931539.05,-1908.503555,-254.8134,-0.69,3.18863189,-0.04384403,40.94960764,医药制造
603131,上海沪工,0.18,"""-""",149955711.2,55.84827325,18157059.94,67.0892838,-3.9808,2.88,6.40096209,-0.08297921,29.67629553,机械行业
300520,科大国创,-0.08,"""-""",112341024.7,58.72379602,-7511600.58,-476.4061871,-119.8305,-1.43,5.4865762,-0.75062871,37.56375007,软件服务
300447,全信股份,0.1635,"""-""",119036682.5,41.76319386,26691655.84,13.6958624,588.67,4.08,4.10971875,-0.44833086,54.15603194,输配电气
300510,金冠电气,0.03,"""-""",62341996.61,27.22131388,4902479.2,-17.21838029,-80.4019,0.82,3.47255771,-0.20698777,36.78892935,输配电气
2751,易尚展示,0.0101,"""-""",120538794.8,11.14531352,1415505.35,476.382676,18.8794,0.32,3.16430873,0.091733,30.12044027,木业家具
601966,玲珑轮胎,0.21,"""-""",3374391799,51.18593055,255305843.4,-6.67008533,9.2145,3.14,6.87620628,-0.23785039,22.99559073,汽车行业
300453,三鑫医疗,0.04,"""-""",82658487.83,8.09951622,6564142.77,-29.31839171,16.3316,1.18,3.52306349,-0.04227112,30.07612005,医疗行业
300506,名家汇,0.0672,"""-""",94222034.97,78.62087111,20159125.71,103.2278799,-60.8401,3.35,2.0377679,-0.1299986,55.92980856,装修装饰
603315,福鞍股份,0.01,"""-""",57805205.2,-29.25925497,2358214.58,-80.29657494,3343.0219,0.36,3.27645087,-0.14981501,23.77384229,机械行业
300533,冰川网络,0.3,"""-""",80439362.52,-18.01358448,29866923.94,-33.17575988,-25.5817,1.99,15.19157685,-0.05238431,88.50767453,软件服务
300460,惠伦晶体,0.01,"""-""",68492697.63,-14.41419797,2093337.27,-49.92890967,-84.0341,0.31,3.98154076,0.03547375,12.39017674,电子元件
300425,环能科技,-0.0035,"""-""",96313082.9,32.24357907,-645867.85,-110.536941,-102.4894,-0.05,7.52858685,-0.30113212,42.38150025,环保工程
300519,新光药业,0.42,"""-""",85675588.73,-9.61601623,33512194.01,-15.74620295,-2.6827,5.1,8.42451058,0.65392743,62.63681348,医药制造
2790,瑞尔特,0.2116,"""-""",192980081.7,12.8036287,33855381.57,8.11888088,-37.6462,2.46,8.69912241,0.25199096,34.96679063,塑胶制品
300433,蓝思科技,0.1011,"""-""",4108446695,53.54133453,220579837.3,33.6585054,-46.0697,1.56,6.52340315,0.49305818,24.9152661,材料行业
300462,华铭智能,0.03,"""-""",70302154.73,85.91266023,4795284.18,-30.99481845,-49.9535,0.86,4.04598043,-0.31762072,23.60454942,交运设备
2817,黄山胶囊,0.15,"""-""",76688972.57,9.35927975,13107226.43,-13.02188724,47.8092,2.06,7.43114689,-0.09658519,38.07536959,医药制造
2832,比音勒芬,0.56,"""-""",284251432.4,20.26239059,60007538.99,20.37028952,119.1618,4.57,12.62038321,1.1914889,62.86190999,纺织服装
2806,华锋股份,0.0434,"""-""",91889010.29,33.9145189,3473340.42,12.31110061,-50.5859,0.98,4.28319547,0.01506395,17.583,电子元件
2822,中装建设,0.1,"""-""",601180706.5,6.99208346,22066552.29,-0.05112461,-45.6122,1.14,6.5222031,-0.85165694,16.05858127,装修装饰
603118,共进股份,0.29,"""-""",1847130413,6.81837078,100784764.3,11.24673901,27.9204,2.32,12.33342636,0.33635098,13.2149861,电子信息
300526,中潜股份,0.11,"""-""",88359761.47,1.15374612,9113413.54,3.94515224,-27.3543,1.83,5.92175941,0.07953708,31.63323404,专用设备
603663,三祥新材,0.08,"""-""",86883409.88,35.18871155,10095104.76,31.28803975,31.0641,2.34,3.25470844,-0.11918975,25.77019131,材料行业
300432,富临精工,0.16,"""-""",481598098.3,104.4363727,84466299.07,59.8114066,24.4053,2.39,6.99659121,-0.05009641,32.44117844,汽车行业
603868,飞科电器,0.46,"""-""",940522661.6,20.27362241,200448783.5,38.22357917,3.8193,9.5,5.07551905,0.46181782,39.08143043,家电行业
300486,东杰智能,0.1041,"""-""",157203784.4,1005.534567,14712774.52,184.9981317,779.664,2.33,4.53109246,0.01084031,22.48834809,专用设备
300490,华自科技,0.03,"""-""",104891830.5,-3.4741774,6867242.09,-20.14964619,-66.5409,1.18,2.93560378,-0.2105473,39.79162783,输配电气
300494,盛天网络,0.11,"""-""",97731466.65,99.65865593,26302817.04,196.137974,-34.7645,2.86,3.88442855,-0.0098192,54.17000047,电子信息
300489,中飞股份,0.0272,"""-""",36629100.13,12.67296818,2466937.61,-37.02572165,-80.0703,0.54,5.06362324,-0.10920402,41.4777322,金属制品
603660,苏州科达,0.1242,"""-""",328762006.9,23.80171627,31059803.33,3884.286382,-79.4332,2.7,4.66597514,0.231604,69.56173502,专用设备
2750,龙津药业,0.0348,"""-""",59428956.12,33.23144527,13947051.14,-12.88295553,-20.4291,2.06,1.70887073,-0.0001247,86.57236891,医药制造
603806,福斯特,0.28,"""-""",1001512237,11.68235341,100314599.9,-37.19401698,-57.3918,2.26,12.30042478,-0.52605594,20.24539828,塑胶制品
